as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2017-12-29,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15964352374757607,0.205297850171428,0.7244333534986893,-0.5818755864813707,0.2333514075619739,True,True,True,False,True,True
2017-12-29,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.200779606964605,0.15924799339730283,0.7271430171853644,-0.6769186819063664,0.22110955655988246,True,True,True,False,True,True
2017-12-29,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1411411906673067,0.18611534430683122,0.7224672312966325,-0.6658637827359104,0.16028554996267477,True,True,True,False,True,True
2017-12-29,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15957055654031105,0.13705452543954616,0.7243002621496271,-0.6380557007463585,0.15533298281668684,True,True,True,False,True,True
2018-01-31,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06940621342957584,0.21141024897889418,0.6340549856582929,-0.3966483681609909,0.23929415611277322,True,True,True,True,True,True
2018-01-31,live_production_ensemble_reduced,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,-0.024509080108239316,0.2649366029829,0.7154038022698386,-0.8651120279663449,0.29569524078824616,True,True,True,True,True,True
2018-01-31,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.18174959181469702,0.20146293290097073,0.7305606963998995,-0.5826242017873462,0.23572380065891196,True,True,True,True,True,True
2018-01-31,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.22291045700645548,0.160255587187531,0.7328117248162841,-0.6815310330005184,0.22433207938287392,True,True,True,True,True,True
2018-01-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15614789997880268,0.1786749887878949,0.7285524675597741,-0.6669498736856057,0.16301750146483365,True,True,True,True,True,True
2018-01-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.17987119405638946,0.13305713154285884,0.7300257702326004,-0.6403759419039403,0.1591401267222435,True,True,True,True,True,True
2018-02-28,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06940621342957584,0.19600030292199208,0.6371670922854655,-0.40014441781251975,0.24365400230562856,True,True,True,False,True,True
2018-02-28,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.043435696028466794,0.26366646639807284,0.7120006733288171,-0.9111239453583158,0.28805326399791903,False,True,True,True,True,True
2018-02-28,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.2001562308488481,0.19651154046603048,0.73625476818172,-0.5844868676987469,0.24035409882145828,True,True,True,False,True,True
