universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
balanced_core7,VNQ,6,heuristic,always_sell_50,always_sell_50,251,0.5,0.009490575537875277,0.014253190126484405,2.3821344600066943,0.549800796812749,0.07554092771907446,0.009490575537875277,0.0,-0.009490575537875277,0.11161246331487855
balanced_core7,VNQ,6,heuristic,always_hold_100,always_hold_100,251,1.0,0.018981151075750553,0.02850638025296881,4.7642689200133885,0.549800796812749,0.06605035218119917,0.018981151075750553,0.009490575537875277,0.0,0.2232249266297571
balanced_core7,VNQ,6,baseline,historical_mean,sign_hold_vs_sell,180,0.6333333333333333,0.06320269905586695,0.0,11.376485830056051,0.4444444444444444,0.03811793046139868,0.06320269905586695,0.030814110146500085,-0.0015744787628667828,0.6237890482618531
balanced_core7,VNQ,6,baseline,historical_mean,tiered_25_50_100,180,0.25,0.019401492004359932,0.0,3.4922685607847876,0.32222222222222224,0.08191913751290571,0.019401492004359932,-0.012987096905006941,-0.0453756858143738,0.19148609811049191
balanced_core7,VNQ,6,baseline,last_value,sign_hold_vs_sell,180,0.6,0.024284178320376014,0.0,4.371152097667682,0.3277777777777778,0.07703645119688962,0.024284178320376014,-0.008104410588990854,-0.04049299949835772,0.23967654401750282
balanced_core7,VNQ,6,baseline,last_value,tiered_25_50_100,180,0.35,0.016498131386890696,0.0,2.9696636496403253,0.3055555555555556,0.08482249813037494,0.016498131386890696,-0.015890457522476177,-0.04827904643184304,0.1628309206673387
balanced_core7,VNQ,6,baseline,zero,sign_hold_vs_sell,180,0.0,0.0,0.0,0.0,0.0,0.10132062951726564,0.0,-0.03238858890936687,-0.06477717781873374,0.0
balanced_core7,VNQ,6,baseline,zero,tiered_25_50_100,180,0.0,0.0,0.0,0.0,0.0,0.10132062951726564,0.0,-0.03238858890936687,-0.06477717781873374,0.0
balanced_core7,VNQ,6,model,elasticnet,sign_hold_vs_sell,180,0.5388888888888889,0.05577619968512384,0.0,10.03971594332229,0.37222222222222223,0.0455444298321418,0.05577619968512384,0.023387610775756965,-0.009000978133609904,0.5504920365266704
balanced_core7,VNQ,6,model,elasticnet,tiered_25_50_100,180,0.25833333333333336,0.029326468064330532,0.0,5.278764251579496,0.31666666666666665,0.07199416145293511,0.029326468064330532,-0.0030621208450363336,-0.035450709754403203,0.2894422212342564
balanced_core7,VNQ,6,model,ridge,sign_hold_vs_sell,180,0.55,0.04735471018227996,0.0,8.523847832810393,0.3333333333333333,0.053965919334985665,0.04735471018227996,0.014966121272913097,-0.017422467636453776,0.46737481209796905
balanced_core7,VNQ,6,model,ridge,tiered_25_50_100,180,0.22777777777777777,0.02286699887488946,0.0,4.116059797480102,0.22777777777777777,0.07845363064237618,0.02286699887488946,-0.009521590034477409,-0.04191017894384428,0.22568946702993772
balanced_core7,VNQ,6,model,bayesian_ridge,sign_hold_vs_sell,180,0.6888888888888889,0.06170878319273721,0.0,11.107580974692699,0.45555555555555555,0.03961184632452842,0.06170878319273721,0.02932019428337035,-0.003068394625996521,0.6090446090469825
balanced_core7,VNQ,6,model,bayesian_ridge,tiered_25_50_100,180,0.33194444444444443,0.033741892594205555,0.0,6.073540666957,0.3277777777777778,0.06757873692306007,0.033741892594205555,0.001353303684838689,-0.03103528522452818,0.3330209529388656
balanced_core7,VNQ,6,model,gbt,sign_hold_vs_sell,180,0.5722222222222222,0.0500169493475467,0.0,9.003050882558405,0.37777777777777777,0.051303680169718945,0.0500169493475467,0.017628360438179825,-0.014760228471187044,0.49365020318022707
balanced_core7,VNQ,6,model,gbt,tiered_25_50_100,180,0.2875,0.02808430991836353,0.0,5.055175785305435,0.3111111111111111,0.0732363195989021,0.02808430991836353,-0.004304278991003333,-0.0366928679003702,0.27718254468185866
balanced_core7,VNQ,6,ensemble,ensemble,sign_hold_vs_sell,180,0.6222222222222222,0.05314675732493139,0.0,9.56641631848765,0.40555555555555556,0.048173872192334245,0.05314675732493139,0.020758168415564517,-0.011630420493802352,0.5245403387063922
balanced_core7,VNQ,6,ensemble,ensemble,tiered_25_50_100,180,0.2833333333333333,0.031948596218655895,0.0,5.7507473193580605,0.3111111111111111,0.06937203329860976,0.031948596218655895,-0.0004399926907109701,-0.032828581600077844,0.3153217303413187
