experiment_mode,feature,feature_in_baseline,benchmark,horizon_months,model_type,n_features,feature_columns,gate_status,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value
add_to_baseline,unearned_premium_growth_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,unearned_premium_growth_yoy",FAIL,186,0.13916517863386932,0.5268817204301075,0.20356973524698316,-2.5151821972400725,0.13916517863386932,0.2745044098235041
single_feature,unearned_premium_to_npw_ratio,False,VFH,6,bayesian_ridge,1,unearned_premium_to_npw_ratio,FAIL,186,-0.11324438843524955,0.521505376344086,0.12821590187091517,-0.1439738349781272,-0.11324438843524955,0.391487977542052
add_to_baseline,unearned_premium_to_npw_ratio,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,unearned_premium_to_npw_ratio",FAIL,186,0.18326068003487353,0.543010752688172,0.24345474932587668,-33.32861980062212,0.18326068003487353,0.15397885491487323
single_feature,roe_net_income_ttm,True,VFH,6,bayesian_ridge,1,roe_net_income_ttm,FAIL,186,-0.10895900276755816,0.5,0.1370310740042449,-0.29067668737067454,-0.10895900276755816,0.44132814981722757
drop_from_baseline,roe_net_income_ttm,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,buyback_yield,buyback_acceleration",FAIL,186,0.21219456475623455,0.5645161290322581,0.18247479047858847,-3.329519098613,0.21219456475623455,0.099779206482785
single_feature,roe_trend,False,VFH,6,bayesian_ridge,1,roe_trend,FAIL,186,-0.16981475177583144,0.43010752688172044,0.1373717281887265,-0.2935005324645492,-0.16981475177583144,0.20849052183521252
add_to_baseline,roe_trend,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,roe_trend",FAIL,186,0.16167076167076166,0.5268817204301075,0.18936787812085054,-3.3373365790372214,0.16167076167076166,0.20268272458408967
single_feature,investment_income_growth_yoy,True,VFH,6,bayesian_ridge,1,investment_income_growth_yoy,FAIL,186,-0.0863211947774136,0.478494623655914,0.13076714135726974,-0.22754204464694716,-0.0863211947774136,0.5205714714497834
drop_from_baseline,investment_income_growth_yoy,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.1503732126123018,0.532258064516129,0.1877365455358625,-3.947636955128198,0.1503732126123018,0.24999330620761911
single_feature,investment_book_yield,False,VFH,6,bayesian_ridge,1,investment_book_yield,FAIL,186,-0.0027592307485137654,0.5645161290322581,0.13426306515829645,-0.35704478348748725,-0.0027592307485137654,0.9851729908281803
add_to_baseline,investment_book_yield,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,investment_book_yield",FAIL,186,0.16060404030043496,0.5376344086021505,1.2643495404432932,-9569.750221440006,0.16060404030043496,0.2173592396462418
single_feature,buyback_yield,True,VFH,6,bayesian_ridge,1,buyback_yield,FAIL,186,-0.12278544728205079,0.532258064516129,0.1280935867370936,-0.14654730269868743,-0.12278544728205079,0.3944307133453086
drop_from_baseline,buyback_yield,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_acceleration",FAIL,186,0.18171095021189895,0.5376344086021505,0.1662723490634335,-1.1865746722961408,0.18171095021189895,0.15629192453535307
single_feature,buyback_acceleration,True,VFH,6,bayesian_ridge,1,buyback_acceleration,FAIL,186,-0.12900347070768525,0.543010752688172,0.12754665008155766,-0.1565361592296055,-0.12900347070768525,0.3533580356164238
drop_from_baseline,buyback_acceleration,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield",FAIL,186,0.19886427742215218,0.5376344086021505,0.17898916686033858,-2.240886419923788,0.19886427742215218,0.12223819842100861
single_feature,yield_slope,True,VFH,6,bayesian_ridge,1,yield_slope,FAIL,186,-0.010240414767206503,0.5483870967741935,0.12365696407830554,-0.11805440614721197,-0.010240414767206503,0.9429025207902021
drop_from_baseline,yield_slope,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.12237177664122634,0.521505376344086,0.20365979136932963,-2.989039458524666,0.12237177664122634,0.34865894121606317
single_feature,yield_curvature,True,VFH,6,bayesian_ridge,1,yield_curvature,FAIL,186,0.07797404193030538,0.5591397849462365,0.13027680327048086,-0.23744570443037327,0.07797404193030538,0.5902985346712936
drop_from_baseline,yield_curvature,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.1959550373212612,0.532258064516129,0.18014839501032553,-1.8619355389635799,0.1959550373212612,0.11920823747320104
single_feature,real_rate_10y,True,VFH,6,bayesian_ridge,1,real_rate_10y,FAIL,186,-0.24984183011730024,0.44623655913978494,0.1443345103172306,-0.5332664984134579,-0.24984183011730024,0.07000382492868591
drop_from_baseline,real_rate_10y,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.2215097277715873,0.5645161290322581,0.15518422265983745,-0.8051550150353568,0.2215097277715873,0.07310407589622436
single_feature,credit_spread_hy,True,VFH,6,bayesian_ridge,1,credit_spread_hy,FAIL,186,0.006876957020367094,0.553763440860215,0.13592789933958913,-0.2580455588373889,0.006876957020367094,0.9606070955616743
drop_from_baseline,credit_spread_hy,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.12050501424315466,0.5268817204301075,0.19753546666269486,-4.585280413130419,0.12050501424315466,0.3475077277897444
single_feature,nfci,True,VFH,6,bayesian_ridge,1,nfci,FAIL,186,-0.13310960354419427,0.45161290322580644,0.13951705610750406,-0.2772814821780518,-0.13310960354419427,0.3635363204653374
drop_from_baseline,nfci,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.16267967121857063,0.5376344086021505,0.22829539300944443,-13.94944650676948,0.16267967121857063,0.19271007578015173
single_feature,vix,True,VFH,6,bayesian_ridge,1,vix,FAIL,186,-0.18323341180279054,0.478494623655914,0.14226063591757998,-0.31154554621437436,-0.18323341180279054,0.11823656080269404
drop_from_baseline,vix,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.16440843120160006,0.543010752688172,0.18360699871820002,-2.678295343393464,0.16440843120160006,0.19465183732021013
single_feature,vmt_yoy,True,VFH,6,bayesian_ridge,1,vmt_yoy,FAIL,186,-0.001348330322312825,0.5268817204301075,0.12494782369432812,-0.08914878708343865,-0.001348330322312825,0.9923829831427852
drop_from_baseline,vmt_yoy,True,VFH,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,186,0.1861083785182457,0.5376344086021505,0.19203623155738886,-4.958618088002217,0.1861083785182457,0.13760029177345223
single_feature,used_car_cpi_yoy,False,VFH,6,bayesian_ridge,1,used_car_cpi_yoy,FAIL,186,-0.2706432775868969,0.45161290322580644,0.14273698435621043,-0.47913737313608484,-0.2706432775868969,0.05498206091418035
add_to_baseline,used_car_cpi_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,used_car_cpi_yoy",FAIL,186,0.16851680039535827,0.543010752688172,0.18672172673784768,-4.072259778003041,0.16851680039535827,0.176795608352667
single_feature,medical_cpi_yoy,False,VFH,6,bayesian_ridge,1,medical_cpi_yoy,FAIL,186,0.037553703596698976,0.4838709677419355,0.13823455371652904,-0.2543477757665442,0.037553703596698976,0.7783961995277923
add_to_baseline,medical_cpi_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,medical_cpi_yoy",FAIL,186,0.11728247136216775,0.510752688172043,0.20844040176296433,-4.3094807528118535,0.11728247136216775,0.32955997398054965
single_feature,ppi_auto_ins_yoy,False,VFH,6,bayesian_ridge,1,ppi_auto_ins_yoy,FAIL,186,-0.12211106796601302,0.4838709677419355,0.13535433803078104,-0.42995624575015134,-0.12211106796601302,0.3892022473080939
add_to_baseline,ppi_auto_ins_yoy,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,ppi_auto_ins_yoy",FAIL,186,0.09716209222850589,0.5161290322580645,0.2037269360156869,-8.60677043232089,0.09716209222850589,0.41609253892036296
single_feature,pgr_vs_kie_6m,False,VFH,6,bayesian_ridge,1,pgr_vs_kie_6m,FAIL,186,-0.15658538202985897,0.5,0.1291229297439146,-0.1767634022032285,-0.15658538202985897,0.2399770426639223
add_to_baseline,pgr_vs_kie_6m,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pgr_vs_kie_6m",FAIL,186,0.17471944948225782,0.532258064516129,0.18549109283702173,-1.7322862913805732,0.17471944948225782,0.17180727470183232
single_feature,pgr_vs_peers_6m,False,VFH,6,bayesian_ridge,1,pgr_vs_peers_6m,FAIL,186,-0.07287412774911292,0.543010752688172,0.12970927599364707,-0.2324982806812026,-0.07287412774911292,0.609164394434897
add_to_baseline,pgr_vs_peers_6m,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pgr_vs_peers_6m",FAIL,186,0.17945815403120907,0.5376344086021505,0.19316920463209034,-2.2183457018097803,0.17945815403120907,0.1656201806379565
single_feature,pgr_vs_vfh_6m,False,VFH,6,bayesian_ridge,1,pgr_vs_vfh_6m,FAIL,186,-0.07100732966648263,0.4946236559139785,0.13508020599184078,-0.28944760988909235,-0.07100732966648263,0.6317922330553711
add_to_baseline,pgr_vs_vfh_6m,False,VFH,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pgr_vs_vfh_6m",FAIL,186,0.22011478444116014,0.5376344086021505,0.19734867155641464,-2.1595192302720667,0.22011478444116014,0.070246663956026
baseline,__baseline__,True,VFH,6,gbt,11,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy",FAIL,186,0.2713768668369754,0.5752688172043011,0.1361314927834808,-0.43597016064078065,0.2713768668369754,0.027353642225463222
single_feature,mom_3m,True,VFH,6,gbt,1,mom_3m,FAIL,186,-0.17464783273529583,0.41935483870967744,0.16774584044332055,-1.130342660184855,-0.17464783273529583,0.0858525943418498
drop_from_baseline,mom_3m,True,VFH,6,gbt,10,"mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy",FAIL,186,0.2950136838258304,0.5913978494623656,0.13780396580478904,-0.4070317526895786,0.2950136838258304,0.014353714502987839
single_feature,mom_6m,True,VFH,6,gbt,1,mom_6m,FAIL,186,-0.01931200806377651,0.4838709677419355,0.18241041796509835,-2.0143510267891087,-0.01931200806377651,0.8880643686844818
drop_from_baseline,mom_6m,True,VFH,6,gbt,10,"mom_3m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy",FAIL,186,0.2532708337182872,0.5698924731182796,0.13618589764244218,-0.4026104378953559,0.2532708337182872,0.02190949169992767
single_feature,mom_12m,True,VFH,6,gbt,1,mom_12m,FAIL,186,0.08411189414978515,0.45698924731182794,0.1833919730931292,-1.9615003084122944,0.08411189414978515,0.48974576640311085
drop_from_baseline,mom_12m,True,VFH,6,gbt,10,"mom_3m,mom_6m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy",FAIL,186,0.21030699239794526,0.521505376344086,0.1354212673428413,-0.38415565725801804,0.21030699239794526,0.08692021755228962
single_feature,vol_63d,True,VFH,6,gbt,1,vol_63d,FAIL,186,-0.043074963872562544,0.42473118279569894,0.17520090059802793,-1.3388101579354728,-0.043074963872562544,0.7059818054415004
drop_from_baseline,vol_63d,True,VFH,6,gbt,10,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy",FAIL,186,0.30719086194585343,0.5967741935483871,0.1276948926948439,-0.10631769233156207,0.30719086194585343,0.0027148467271009597
single_feature,high_52w,False,VFH,6,gbt,1,high_52w,FAIL,186,-0.00172899376755621,0.4946236559139785,0.17714006041767794,-1.989889411285564,-0.00172899376755621,0.9865238453327482
add_to_baseline,high_52w,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,high_52w",FAIL,186,0.18637755540380818,0.5752688172043011,0.1503094268615674,-0.8335928139049622,0.18637755540380818,0.1606948594044229
single_feature,pe_ratio,False,VFH,6,gbt,1,pe_ratio,FAIL,186,-0.029483454920692383,0.5483870967741935,0.1481812296158374,-0.5836008478399182,-0.029483454920692383,0.8087780462682262
add_to_baseline,pe_ratio,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pe_ratio",FAIL,186,0.24652309931277291,0.5752688172043011,0.13695935409813786,-0.4025604875617259,0.24652309931277291,0.055783842300868754
single_feature,pb_ratio,False,VFH,6,gbt,1,pb_ratio,FAIL,186,-0.0987716859474904,0.478494623655914,0.14497537622184753,-0.5178591568949302,-0.0987716859474904,0.4651951185303285
add_to_baseline,pb_ratio,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pb_ratio",FAIL,186,0.16929891756438484,0.5698924731182796,0.1281963985248128,-0.2968341440188995,0.16929891756438484,0.21971248374283278
single_feature,roe,False,VFH,6,gbt,1,roe,FAIL,186,0.2837033574328399,0.6559139784946236,0.13202689274366566,-0.13936812339366766,0.2837033574328399,0.006774750367090062
add_to_baseline,roe,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,roe",FAIL,186,0.2180036850760631,0.5806451612903226,0.1407278451923668,-0.4412334673803189,0.2180036850760631,0.07697611429064925
single_feature,combined_ratio_ttm,False,VFH,6,gbt,1,combined_ratio_ttm,FAIL,186,0.08311055251186002,0.5698924731182796,0.14865038382182585,-0.5245632920049665,0.08311055251186002,0.5486573809012721
add_to_baseline,combined_ratio_ttm,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm",FAIL,186,0.19843627615746606,0.5645161290322581,0.15026693681248537,-0.6127020749460388,0.19843627615746606,0.1151139299767776
single_feature,pif_growth_yoy,False,VFH,6,gbt,1,pif_growth_yoy,FAIL,186,-0.10574363464384773,0.46236559139784944,0.1608664448862165,-0.687516371129675,-0.10574363464384773,0.3509241202855012
add_to_baseline,pif_growth_yoy,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,pif_growth_yoy",FAIL,186,0.23194512695257538,0.553763440860215,0.1430552316309581,-0.46887693810296205,0.23194512695257538,0.058122859810210245
single_feature,gainshare_est,False,VFH,6,gbt,1,gainshare_est,FAIL,186,0.17818617159019398,0.510752688172043,0.1366108100195446,-0.2552788684138638,0.17818617159019398,0.09181482107778537
add_to_baseline,gainshare_est,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,gainshare_est",FAIL,186,0.2409726632027711,0.5967741935483871,0.13505276944603067,-0.32436598102921543,0.2409726632027711,0.04920910068061869
single_feature,cr_acceleration,False,VFH,6,gbt,1,cr_acceleration,FAIL,186,-0.09610966065902775,0.489247311827957,0.1645259072485682,-0.9832334254313329,-0.09610966065902775,0.3973566462190768
add_to_baseline,cr_acceleration,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,cr_acceleration",FAIL,186,0.20724236321138298,0.5483870967741935,0.13891661675639672,-0.44391334274475214,0.20724236321138298,0.10258336416510908
single_feature,channel_mix_agency_pct,False,VFH,6,gbt,1,channel_mix_agency_pct,FAIL,186,-0.12022265289853465,0.5,0.15182396804420262,-0.8506383069756975,-0.12022265289853465,0.309505541565345
add_to_baseline,channel_mix_agency_pct,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,channel_mix_agency_pct",FAIL,186,0.26357197772342145,0.5913978494623656,0.14457321563608674,-0.550098156022129,0.26357197772342145,0.02680162943923962
single_feature,npw_growth_yoy,False,VFH,6,gbt,1,npw_growth_yoy,FAIL,186,0.011497146970608605,0.521505376344086,0.1697530087705553,-1.6829831313578776,0.011497146970608605,0.909130760067102
add_to_baseline,npw_growth_yoy,False,VFH,6,gbt,12,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,npw_growth_yoy",FAIL,186,0.25104201828519235,0.5860215053763441,0.1459938572547665,-0.6071406498694896,0.25104201828519235,0.03978782778067618
