horizon_months,model_name,target_kind,n_obs,fold_count,n_features,target_mae,target_rmse,growth_mae,growth_rmse,future_bvps_mae,future_bvps_rmse,directional_hit_rate,spearman_ic,mean_predicted_growth,mean_realized_growth,target_variant,feature_block
3,seasonal_month_drift,growth,180,30,0,0.030277407707026433,0.042441363160715964,0.030277407707026433,0.042441363160715964,1.3828487220063828,2.466373981449276,0.8777777777777778,-0.1337306990838332,0.0251041496760648,0.0344941249048133,persistent,baseline
3,ridge_bridge,growth,180,30,9,0.02790961067894414,0.03937313804878681,0.02790961067894414,0.03937313804878681,1.2112571782600503,2.202336148463736,0.8555555555555555,0.07525952447091988,0.027901540186178464,0.0344941249048133,persistent,bvps_lags
3,elastic_net_bridge,growth,180,30,9,0.03927779782968001,0.051806167468407834,0.03927779782968001,0.051806167468407834,1.5962086906648585,2.544467178903491,0.75,0.20910933465024642,0.020489982048186268,0.0344941249048133,persistent,bvps_lags
3,ridge_bridge,growth,180,30,11,0.0934929696692989,0.3727993941214055,0.0934929696692989,0.3727993941214055,5.200900783295858,22.645029617315338,0.8555555555555555,0.1956973980678416,0.0979169732528136,0.0344941249048133,persistent,accounting_core
3,elastic_net_bridge,growth,180,30,11,0.19570094658123216,0.8539848131599028,0.19570094658123216,0.8539848131599028,11.070103044354289,51.896033416064896,0.8444444444444444,0.3296953609679311,0.1866221377850844,0.0344941249048133,persistent,accounting_core
3,ridge_bridge,growth,180,30,6,0.10508687439543653,0.43333638674693087,0.10508687439543653,0.43333638674693087,5.911603452454059,26.36873245890392,0.8555555555555555,0.10689836106052657,0.10847213805727222,0.0344941249048133,persistent,logical_interactions
3,elastic_net_bridge,growth,180,30,6,0.02554332659050069,0.035568269114967827,0.02554332659050069,0.035568269114967827,1.0833995832529824,1.9326294588292394,0.8388888888888889,0.3379692788872084,0.03183215741512354,0.0344941249048133,persistent,logical_interactions
3,ridge_bridge,growth,180,30,26,0.14548460556482717,0.6590801582745558,0.14548460556482717,0.6590801582745558,8.363028374872117,40.09752762409864,0.8611111111111112,0.24584092101608074,0.15005965946756897,0.0344941249048133,persistent,bridge_combined
3,elastic_net_bridge,growth,180,30,26,0.04265886872519543,0.06482125652663843,0.04265886872519543,0.06482125652663843,1.6769471571182282,2.985772882914214,0.7722222222222223,0.27208864471125654,0.01651262978699471,0.0344941249048133,persistent,bridge_combined
6,no_change_bvps,growth,174,29,0,0.07752001999460176,0.09190803386187424,0.07752001999460176,0.09190803386187424,3.165512643678161,4.721162372094203,0.09195402298850575,,0.0,0.07129617755672589,persistent,baseline
6,drift_bvps_growth,growth,174,29,0,0.0483580061019285,0.06422049038279724,0.0483580061019285,0.06422049038279724,2.0901595240995734,3.3205129739260792,0.8735632183908046,-0.03967327088751971,0.057490625205224764,0.07129617755672589,persistent,baseline
6,trailing_3m_growth,growth,174,29,0,0.047607672903292354,0.06435594974650583,0.047607672903292354,0.06435594974650583,1.9797776642958675,3.1297064364088056,0.8390804597701149,0.30347795734744903,0.06652301993545207,0.07129617755672589,persistent,baseline
