universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
full21,VIG,6,model,gbt,tiered_25_50_100,162,0.2638888888888889,0.017870434673412237,0.0,2.8950104170927826,0.3148148148148148,0.0665793678660851,0.017870434673412237,-0.007367183265882695,-0.03260480120517763,0.21161014159925595
full21,VIG,6,ensemble,ensemble,sign_hold_vs_sell,162,0.5987654320987654,0.039305882112491704,0.0,6.3675529022236566,0.4074074074074074,0.04514392042700564,0.039305882112491704,0.014068264173196773,-0.011169353766098159,0.465434861071561
full21,VIG,6,ensemble,ensemble,tiered_25_50_100,162,0.2006172839506173,0.013242847866813566,0.0,2.1453413544237976,0.2345679012345679,0.07120695467268379,0.013242847866813566,-0.011994770072481366,-0.0372323880117763,0.15681324844566522
full21,SCHD,6,heuristic,always_sell_100,always_sell_100,167,0.0,0.0,0.0,0.0,0.0,0.11232705210369268,0.0,-0.03785936491031249,-0.07571872982062498,0.0
full21,SCHD,6,heuristic,always_sell_50,always_sell_50,167,0.5,0.03785936491031249,0.02905853736738878,6.322513940022186,0.6646706586826348,0.07446768719338019,0.03785936491031249,0.0,-0.03785936491031249,0.33704583358391094
full21,SCHD,6,heuristic,always_hold_100,always_hold_100,167,1.0,0.07571872982062498,0.05811707473477756,12.645027880044372,0.6646706586826348,0.0366083222830677,0.07571872982062498,0.03785936491031249,0.0,0.6740916671678219
full21,SCHD,6,baseline,historical_mean,sign_hold_vs_sell,96,1.0,0.10567953279709268,0.1074579860396726,10.145235148520896,0.6979166666666666,0.040709065508487234,0.10567953279709268,0.05283976639854634,0.0,0.7219109549535491
full21,SCHD,6,baseline,historical_mean,tiered_25_50_100,96,0.34375,0.012165030856905734,0.0,1.1678429622629505,0.3854166666666667,0.13422356744867417,0.012165030856905734,-0.0406747355416406,-0.09351450194018694,0.08310094500332435
full21,SCHD,6,baseline,last_value,sign_hold_vs_sell,96,0.75,0.09198938126134644,0.02542094808990203,8.830980601089259,0.5416666666666666,0.05439921704423346,0.09198938126134644,0.03914961486280011,-0.013690151535746223,0.6283917075927087
full21,SCHD,6,baseline,last_value,tiered_25_50_100,96,0.40625,0.04627830655391829,0.0,4.442717429176156,0.4583333333333333,0.1001102917516616,0.04627830655391829,-0.006561459844628037,-0.05940122624317437,0.31613327191858426
full21,SCHD,6,baseline,zero,sign_hold_vs_sell,96,0.0,0.0,0.0,0.0,0.0,0.1463885983055799,0.0,-0.05283976639854634,-0.10567953279709268,0.0
full21,SCHD,6,baseline,zero,tiered_25_50_100,96,0.0,0.0,0.0,0.0,0.0,0.1463885983055799,0.0,-0.05283976639854634,-0.10567953279709268,0.0
full21,SCHD,6,model,elasticnet,sign_hold_vs_sell,96,0.65625,0.059478291899165925,0.0,5.709916022319929,0.4583333333333333,0.08691030640641399,0.059478291899165925,0.006638525500619596,-0.04620124089792674,0.40630412878882516
